BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2538751	11177	1487	116347	107869	HSPC317	-	BAZ1A	CTBP1	ACF1|WALp1|WCRF180|hACF1	BARS	Negative Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	-3.194	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic negative genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q9NRL2	-	NP_038476|NP_872589	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2538790	1487	51693	107869	119681	-	-	CTBP1	TRAPPC2L	BARS	HSPC176	Negative Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	-2.819	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic negative genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9UL33	-	NP_001305457|NP_057293|NP_001305454|NP_001305453|NP_001305459	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2538809	1487	11196	107869	116365	-	MSTP053	CTBP1	SEC23IP	BARS	P125|P125A	Negative Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	-2.72	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic negative genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9Y6Y8	-	NP_009121	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2538888	1487	26528	107869	117730	-	-	CTBP1	DAZAP1	BARS	-	Negative Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	-2.3	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic negative genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q96EP5	K7EQ55|K7EK33	NP_001338963|NP_001338964|NP_733829|NP_001338962|NP_061832	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2538947	1487	8570	107869	114139	-	-	CTBP1	KHSRP	BARS	FBP2|FUBP2|KSRP	Negative Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	-2.053	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic negative genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q92945	-	NP_003676|NP_001353229|NP_001353228	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2538956	1487	7841	107869	113599	-	-	CTBP1	MOGS	BARS	CDG2B|CWH41|DER7|GCS1	Negative Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	-2.004	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic negative genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q13724	Q58F09	NP_006293|NP_001139630	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539049	1487	10641	107869	115885	-	-	CTBP1	NPRL2	BARS	NPR2|NPR2L|TUSC4	Negative Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	-1.63	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic negative genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q8WTW4	-	NP_006536	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539066	1487	5878	107869	111816	-	-	CTBP1	RAB5C	BARS	L1880|RAB5CL|RAB5L|RABL	Negative Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	-1.573	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic negative genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P51148	A0A024R1U4	NP_001238968|NP_004574|NP_958842	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539108	1487	8131	107869	113796	-	Z69666.1-003	CTBP1	NPRL3	BARS	C16orf35|CGTHBA|HS-40|MARE|NPR3|RMD11	Negative Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	-1.472	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic negative genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q12980	Q9BTE2|B7Z220|B7Z6Q0	NP_001230178|NP_001230177|NP_001230176|NP_001070818|NP_001034565	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539149	1487	3156	107869	109399	-	-	CTBP1	HMGCR	BARS	LDLCQ3	Negative Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	-1.383	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic negative genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P04035	A0A024RAP2	NP_000850|NP_001124468|NP_001351116	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539266	1487	4124	107869	110297	-	-	CTBP1	MAN2A1	BARS	AMan II|GOLIM7|MANA2|MANII	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	1.626	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q16706	-	NP_002363	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539300	1487	51465	107869	119555	-	CGI-76	CTBP1	UBE2J1	BARS	HSPC153|HSPC205|HSU93243|NCUBE-1|NCUBE1|UBC6|Ubc6p	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	1.725	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9Y385	-	NP_057105	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539373	1487	5728	107869	111700	-	-	CTBP1	PTEN	BARS	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	2.049	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P60484	F6KD01	NP_001291646|NP_000305	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539436	1487	253260	107869	128962	-	-	CTBP1	RICTOR	BARS	AVO3|PIA|hAVO3	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	2.338	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q6R327	-	NP_689969|NP_001272368|NP_001272369	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539446	1487	5862	107869	111800	-	-	CTBP1	RAB2A	BARS	LHX|RAB2	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	2.382	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P61019	A0A024R7V6	NP_002856|NP_001229573	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539451	1487	60684	107869	121957	-	-	CTBP1	TRAPPC11	BARS	C4orf41|FOIGR|GRY|LGMD2S	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	2.402	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q7Z392	-	NP_951008|NP_068761	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539523	1487	738	107869	107197	-	PP5382	CTBP1	VPS51	BARS	ANG2|ANG3|C11orf2|C11orf3|FFR	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	2.974	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9UID3	-	NP_037397	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539525	1487	2651	107869	108921	-	RP11-421M1.1	CTBP1	GCNT2	BARS	CCAT|CTRCT13|GCNT2C|GCNT5|IGNT|II|NACGT1|NAGCT1|ULG3|bA360O19.2|bA421M1.1	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	2.987	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q8NFS9|Q06430|Q8N0V5	-	NP_001482|NP_663630|NP_663624	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539530	1487	64924	107869	122346	-	UNQ863/PRO1879	CTBP1	SLC30A5	BARS	ZNT5|ZNTL1|ZTL1|ZnT-5	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	3.037	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q8TAD4	-	NP_001238898|NP_076960|NP_075053	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539557	1487	6929	107869	112791	-	-	CTBP1	TCF3	BARS	E2A|E47|ITF1|TCF-3|VDIR|bHLHb21	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	3.296	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P15923	Q2TB39|X6REB3	NP_001129611|NP_003191	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539581	1487	55275	107869	120563	-	PP13624	CTBP1	VPS53	BARS	HCCS1|PCH2E|hVps53L	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	3.521	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q5VIR6	B3KS06	NP_001353182|NP_001353183|NP_001121631|NP_060759	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539592	1487	3480	107869	109701	-	-	CTBP1	IGF1R	BARS	CD221|IGFIR|IGFR|JTK13	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	3.717	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P08069	C9J5X1	NP_000866|NP_001278787	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539606	1487	8065	107869	113743	-	-	CTBP1	CUL5	BARS	VACM-1|VACM1	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	3.917	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q93034	-	NP_003469	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539624	55832	1487	120937	107869	-	-	CAND1	CTBP1	TIP120|TIP120A	BARS	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	4.049	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q86VP6	-	NP_060918|NP_001316604|NP_001316605|NP_001316603	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539629	1487	2146	107869	108446	-	-	CTBP1	EZH2	BARS	ENX-1|ENX1|EZH1|EZH2b|KMT6|KMT6A|WVS|WVS2	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	4.125	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q15910	S4S3R8	NP_694543|NP_001190176|NP_004447|NP_001190178|NP_001190177	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539640	10678	1487	115919	107869	-	-	B3GNT2	CTBP1	B3GN-T2|B3GNT|B3GNT-2|B3GNT1|BETA3GNT|BGNT2|BGnT-2	BARS	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	4.277	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q9NY97	-	NP_006568|NP_001306004	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539665	1487	9040	107869	114504	-	-	CTBP1	UBE2M	BARS	UBC-RS2|UBC12|hUbc12	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	4.556	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P61081	A0A024R4T4	NP_003960	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539667	10425	1487	115694	107869	HT005	-	ARIH2	CTBP1	ARI2|TRIAD1	BARS	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	4.607	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	O95376	Q6IBL8	NP_006312|NP_001304263|NP_001304262|NP_001336147|NP_001336146|NP_001336145|NP_001336144|NP_001336143|NP_001336142|NP_001336141|NP_001336140|NP_001336149|NP_001336148|NP_001336138|NP_001336139|NP_001336154|NP_001336155|NP_001336156|NP_001336150|NP_001336151|NP_001336152|NP_001336153	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539722	1487	79718	107869	122834	-	-	CTBP1	TBL1XR1	BARS	C21|DC42|IRA1|TBLR1	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	5.739	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539727	1487	126003	107869	125945	-	-	CTBP1	TRAPPC5	BARS	TRS31	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	5.971	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q8IUR0	-	NP_001035927|NP_001035926|NP_777554	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
